CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
40090E106,CIB,GRUPO CIBEST SA,114,114,9.05K,9.05K,NEW,<.01%
92864M301,BITX,VOLATILITY SHS TR,859,859,8.87K,8.87K,NEW,<.01%
88636R693,CHPY,TIDAL TRUST II YIEL SE,100,100,8.81K,8.81K,NEW,<.01%
38747T450,SNK,GRANITESHARES ETF TR 2X SHORT,480,480,8.11K,8.11K,NEW,<.01%
88340W517,SSPC,THEMES ETF TR LEVERAGE,654,654,6.7K,6.7K,NEW,<.01%
G2949D104,DYNC,DYNAMIX CORP SHS,601,601,6.49K,6.49K,NEW,<.01%
81758H106,SERV,SERVE ROBOTICS INC,957,957,6.3K,6.3K,NEW,<.01%
74280R205,UFO,PROCURE ETF TRUST,100,100,5.07K,5.07K,NEW,<.01%
92766K403,SPCE,VIRGIN GALACTIC HOLDINGS INC,1684,1684,4.87K,4.87K,NEW,<.01%
78470P630,ALLW,SSGA ACTIVE TR,147,147,4.3K,4.3K,NEW,<.01%
88340F308,GEVG,THEMES ETF TR LEVERAGE,115,115,4.21K,4.21K,NEW,<.01%
26923N835,TSLT,ETF OPPORTUNITIES TRUST T REX,202,202,4K,4K,NEW,<.01%
14161W303,CDLX,CARDLYTICS INC,761,761,3.42K,3.42K,NEW,<.01%
46140H403,DBO,INVESCO DB MULTI-SECTOR COMM,162,162,2.86K,2.86K,NEW,<.01%
336920103,FPX,FIRST TR EXCHANGE-TRADED FD US EQTY,12,12,2.47K,2.47K,NEW,<.01%
46152A361,SNDQ,INVESTMENT MANAGERS SER TR I TRADR,442,442,862,862,NEW,<.01%
92204A884,VOX,VANGUARD WORLD FD COMM,3,3,552,552,NEW,<.01%
88636V652,RGTZ,TIDAL TRUST II DEFIANCE,122,122,453,453,NEW,<.01%
98421M114,XRXDW,XEROX HOLDINGS CORP,10550,100,33.02K,313,+1%,<.01%
88688T209,TLRY,TILRAY BRANDS INC,741,9,3.33K,40.41,+1.2%,<.01%
153436100,CEE,THE CENTRAL AND EASTERN EU I,14395,0,295.82K,0,NO CHANGE,0.02%
760125104,RTO,RENTOKIL INITIAL,0,-21,0,-661,CLOSE,0%
77926X825,RDTE,ROUNDHILL ETF TRUST RUSSE,2883,-42,85.25K,-1.24K,-1.4%,<.01%
22053A107,QNCX,QUINCE THERAPEUTICS INC,0,-13080,0,-1.32K,CLOSE,0%
92189H805,REMX,VANECK ETF TRUST RARE EAR,14034,-16,1.24M,-1.42K,-0.1%,0.1%
25461A833,NVDU,DIREXION SHARES ETF TRUST DLY NVDA,0,-16,0,-1.54K,CLOSE,0%
26923Q721,GMEU,ETF OPPORTUNITIES TRUST T REX 2X,0,-208,0,-2.12K,CLOSE,0%
30040W108,ES,EVERSOURCE ENERGY,0,-67,0,-4.64K,CLOSE,0%
316092808,FTEC,FIDELITY COVINGTON TRUST MSCI INFO,0,-31,0,-6.45K,CLOSE,0%
78464A581,XHE,SPDR,0,-100,0,-7.82K,CLOSE,0%
26923N413,MSTZ,ETF OPPORTUNITIES TRUST T REX,0,-639,0,-7.97K,CLOSE,0%
74349Y563,SBIT,PROSHARES,2800,-125,194.96K,-8.7K,-4.3%,0.02%
88636Y102,RGTX,TIDAL TRUST,0,-772,0,-11.36K,CLOSE,0%
47103U845,JAAA,JANUS DETROIT STR TR HENDRSON AAA,0,-288,0,-14.51K,CLOSE,0%
33733E203,FBT,FIRST TR EXCHANGE-TRADED FD NY,0,-100,0,-20.08K,CLOSE,0%
25460E711,UTSL,DIREXION SHARES,0,-444,0,-21.6K,CLOSE,0%
687793109,OSCR,OSCAR HEALTH INC,0,-2196,0,-25.19K,CLOSE,0%
25461A387,KORU,DIREXION SHARES ETF TRUST DAILY,0,-109,0,-30.97K,CLOSE,0%
85208P865,GBUG,SPROTT FDS TR ACTI GOL,2056,-826,80.28K,-32.25K,-28.7%,<.01%
17253J106,CIFR,CIPHER DIGITAL INC,0,-2523,0,-32.47K,CLOSE,0%
63010H108,NNE,NANO NUCLEAR ENERGY INC,8809,-1649,186.22K,-34.86K,-15.8%,0.02%
88636V678,OKLL,TIDAL TRUST II DEF LON,3874,-7151,19.02K,-35.11K,-64.9%,<.01%
46982L108,J,JACOBS SOLUTIONS INC,0,-323,0,-41.11K,CLOSE,0%
78464A532,XTN,SPDR SERIES TRUST ST STR,300,-400,34.69K,-46.26K,-57.1%,<.01%
87969B101,TLS,TELOS CORP MD,0,-11152,0,-46.73K,CLOSE,0%
88636J659,YMAX,TIDAL TRUST,18029,-6297,145.67K,-50.88K,-25.9%,0.01%
78464A862,XSD,SPDR,0,-165,0,-53.81K,CLOSE,0%
83304A106,SNAP,SNAP INC,0,-11862,0,-54.57K,CLOSE,0%
74275G107,PRTH,PRIORITY TECHNOLOGY HLDGS IN,2828,-8309,18.86K,-55.42K,-74.6%,<.01%
46434V290,SMLF,ISHARES TR US SML,0,-735,0,-55.48K,CLOSE,0%
46138E800,CQQQ,INVESCO EXCH TRADED FD TR,214,-1008,12.2K,-57.48K,-82.5%,<.01%
46143U518,GEVX,INVESTMENT MANAGERS SER TR TRADR,1768,-2045,50.42K,-58.32K,-53.6%,<.01%
46137V118,PSP,INVESCO EXCHANGE TRADED FD T,0,-1038,0,-58.67K,CLOSE,0%
91822M502,VEON,VEON,0,-1274,0,-58.99K,CLOSE,0%
