CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
33734X176,FXL,FIRST TR EXCHANGE-TRADED FD,1950,0,423.58K,0,NO CHANGE,0.04%
87162W100,SNX,TD SYNNEX CORPORATION,1559,0,416.78K,0,NO CHANGE,0.04%
25434V724,DFUV,DIMENSIONAL ETF TRUST,7491,0,412.08K,0,NO CHANGE,0.04%
23331A109,DHI,D R HORTON INC,2441,0,397.59K,0,NO CHANGE,0.04%
552953101,MGM,MGM RESORTS INTERNATIONAL,8252,0,394.51K,0,NO CHANGE,0.03%
464288877,EFV,ISHARES TR,5132,0,392.86K,0,NO CHANGE,0.03%
29670G102,WTRG,ESSENTIAL UTILS INC,9972,0,382.03K,0,NO CHANGE,0.03%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,1350,0,379.39K,0,NO CHANGE,0.03%
10922N103,BHF,BRIGHTHOUSE FINL INC,5978,0,378.41K,0,NO CHANGE,0.03%
77311W101,RKT,ROCKET COS INC,23811,0,375.02K,0,NO CHANGE,0.03%
11271J107,BN,BROOKFIELD CORP,8654,0,368.57K,0,NO CHANGE,0.03%
33735K108,FTC,FIRST TR EXCHANGE-TRADED ALP,1896,0,367.39K,0,NO CHANGE,0.03%
27579R104,EWBC,EAST WEST BANCORP INC,2835,0,365.97K,0,NO CHANGE,0.03%
464287648,IWO,ISHARES TR,911,0,358.9K,0,NO CHANGE,0.03%
464287606,IJK,ISHARES TR,2956,0,347.35K,0,NO CHANGE,0.03%
09290D101,BLK,BLACKROCK INC,344,0,330.78K,0,NO CHANGE,0.03%
G1466R173,BORR,BORR DRILLING LTD,80000,0,330.4K,0,NO CHANGE,0.03%
78464A763,SDY,SPDR SERIES TRUST,2109,0,320.95K,0,NO CHANGE,0.03%
336917109,FDL,FIRST TR EXCHANGE-TRADED FD,6507,0,316.64K,0,NO CHANGE,0.03%
69374H881,COWZ,PACER FDS TR,5052,0,314.24K,0,NO CHANGE,0.03%
722304102,PDD,PDD HOLDINGS INC,4092,0,312.14K,0,NO CHANGE,0.03%
128125101,CSQ,CALAMOS STRATEGIC TOTAL RETU,14834,0,304.99K,0,NO CHANGE,0.03%
464287465,EFA,ISHARES TR,2901,0,301.37K,0,NO CHANGE,0.03%
46435U218,SUSL,ISHARES TR,2200,0,292.07K,0,NO CHANGE,0.03%
780915104,RMT,ROYCE MICRO-CAP TR INC,19948,0,292.05K,0,NO CHANGE,0.03%
97717W562,EES,WISDOMTREE TR,4290,0,290.82K,0,NO CHANGE,0.03%
50212V100,LPLA,LPL FINL HLDGS INC,1025,0,288.72K,0,NO CHANGE,0.03%
577081102,MAT,MATTEL INC,20759,0,288.13K,0,NO CHANGE,0.03%
504922105,LH,LABCORP HOLDINGS INC,1004,0,281.16K,0,NO CHANGE,0.02%
92537N108,VRT,VERTIV HOLDINGS CO,820,0,274.55K,0,NO CHANGE,0.02%
92189F452,MORT,VANECK ETF TRUST,26455,0,274.07K,0,NO CHANGE,0.02%
12811L107,CHW,CALAMOS GBL DYN INCOME FUND,29300,0,261.06K,0,NO CHANGE,0.02%
47215P106,JD,JD.COM INC,9969,0,254.01K,0,NO CHANGE,0.02%
97717W307,DLN,WISDOMTREE TR,2576,0,248.12K,0,NO CHANGE,0.02%
33733E104,FTCS,FIRST TR EXCHANGE-TRADED FD,2641,0,248.04K,0,NO CHANGE,0.02%
45259A241,GRNI,TIDAL TRUST III,11730,0,247.5K,0,NO CHANGE,0.02%
464287481,IWP,ISHARES TR,1679,0,245.82K,0,NO CHANGE,0.02%
751212101,RL,RALPH LAUREN CORP,606,0,243.36K,0,NO CHANGE,0.02%
464287168,DVY,ISHARES TR,1530,0,239.09K,0,NO CHANGE,0.02%
40415F101,HDB,HDFC BANK LTD,9146,0,236.24K,0,NO CHANGE,0.02%
41013V100,HTD,HANCOCK JOHN TAX-ADVANTAGED,8954,0,228.24K,0,NO CHANGE,0.02%
33739Q705,KNG,FIRST TR EXCHANGE-TRADED FD,4473,0,225.89K,0,NO CHANGE,0.02%
256746108,DLTR,DOLLAR TREE INC,1828,0,221.08K,0,NO CHANGE,0.02%
97717W208,DHS,WISDOMTREE TR,1936,0,220.09K,0,NO CHANGE,0.02%
92189F486,FLTR,VANECK ETF TRUST,8300,0,212.56K,0,NO CHANGE,0.02%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,755,0,197.38K,0,NO CHANGE,0.02%
87911L108,THW,ABRDN WORLD HEALTHCARE FUND,14333,0,192.06K,0,NO CHANGE,0.02%
67066V101,NAD,NUVEEN QUALITY MUNCP INCOME,13804,0,167.31K,0,NO CHANGE,0.01%
46131M106,VGM,INVESCO TR INVT GRADE MUNS,15100,0,160.06K,0,NO CHANGE,0.01%
46131J103,VKQ,INVESCO MUNICIPAL TRUST,15400,0,154.62K,0,NO CHANGE,0.01%
228309100,CRWS,CROWN CRAFTS INC,10000,0,28.4K,0,NO CHANGE,<.01%
00180N101,HKD,AMTD DIGITAL INC,12500,0,19.88K,0,NO CHANGE,<.01%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,4281,-1,411.5K,-96.12,-0%,0.04%
6706EW100,SPXX,NUVEEN S&P 500 DYNAMIC OVERW,25742,-11,479.83K,-205.04,-0%,0.04%
46137V837,PDP,INVESCO EXCHANGE TRADED FD T,42767,-2,6.49M,-303.46,-0%,0.57%
28414H103,ELAN,ELANCO ANIMAL HEALTH INC,40767,-21,1M,-516.81,-0.1%,0.09%
45168D104,IDXX,IDEXX LABS INC,408,-1,214.58K,-525.92,-0.2%,0.02%
254067101,DDS,DILLARDS INC,818,-1,432.19K,-528.36,-0.1%,0.04%
75574U101,RC,READY CAPITAL CORP,16346,-416,28.61K,-728.01,-2.5%,<.01%
345370860,F,FORD MTR CO,43521,-64,604.95K,-889.61,-0.1%,0.05%
33734H106,FVD,FIRST TR EXCHANGE-TRADED FD,29082,-20,1.4M,-963.6,-0.1%,0.12%
14040H105,COF,CAPITAL ONE FINL CORP,2871,-5,575.98K,-1K,-0.2%,0.05%
778296103,ROST,ROSS STORES INC,1008,-5,214.66K,-1.06K,-0.5%,0.02%
907818108,UNP,UNION PAC CORP,5083,-4,1.38M,-1.09K,-0.1%,0.12%
717081103,PFE,PFIZER INC,21899,-49,527.32K,-1.18K,-0.2%,0.05%
46432F396,MTUM,ISHARES TR,3104,-4,1.06M,-1.37K,-0.1%,0.09%
231021106,CMI,CUMMINS INC,2318,-2,1.65M,-1.43K,-0.1%,0.15%
74762E102,PWR,QUANTA SVCS INC,2112,-2,1.52M,-1.44K,-0.1%,0.13%
46137V647,PSI,INVESCO EXCHANGE TRADED FD T,4307,-8,808.94K,-1.5K,-0.2%,0.07%
375558103,GILD,GILEAD SCIENCES INC,7422,-12,937.74K,-1.52K,-0.2%,0.08%
46435G425,ESGU,ISHARES TR,1631,-10,266.95K,-1.64K,-0.6%,0.02%
25434V807,DFIV,DIMENSIONAL ETF TRUST,10571,-31,571.05K,-1.67K,-0.3%,0.05%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,1357,-14,166.98K,-1.72K,-1%,0.01%
97717W794,DOL,WISDOMTREE TR,10980,-24,816.5K,-1.78K,-0.2%,0.07%
682680103,OKE,ONEOK INC NEW,3859,-21,335.5K,-1.83K,-0.5%,0.03%
443201108,HWM,HOWMET AEROSPACE INC,8888,-7,2.39M,-1.88K,-0.1%,0.21%
97717W406,AIVL,WISDOMTREE TR,6713,-15,880.28K,-1.97K,-0.2%,0.08%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,4003,-12,692.64K,-2.08K,-0.3%,0.06%
09256A109,CII,BLACKROCK ENHANCED LARGE CAP,11889,-80,310.9K,-2.09K,-0.7%,0.03%
78467Y107,MDY,STATE STR SPDR S&P MIDCAP 40,579,-3,407.33K,-2.11K,-0.5%,0.04%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,3848,-32,260.9K,-2.17K,-0.8%,0.02%
921910873,MGC,VANGUARD WORLD FD,1280,-8,350.38K,-2.19K,-0.6%,0.03%
464287861,IEV,ISHARES TR,44846,-32,3.27M,-2.33K,-0.1%,0.29%
92686J106,VKTX,VIKING THERAPEUTICS INC,108643,-60,4.24M,-2.34K,-0.1%,0.37%
46434V860,TFLO,ISHARES TR,8126,-47,411.44K,-2.38K,-0.6%,0.04%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,6610,-75,224.76K,-2.55K,-1.1%,0.02%
12572Q105,CME,CME GROUP INC,8700,-12,1.92M,-2.65K,-0.1%,0.17%
025816109,AXP,AMERICAN EXPRESS CO,9425,-8,3.19M,-2.71K,-0.1%,0.28%
36239Q109,GGT,GABELLI MULTIMEDIA TR INC,12482,-667,52.55K,-2.81K,-5.1%,<.01%
031162100,AMGN,AMGEN INC,11683,-8,4.23M,-2.9K,-0.1%,0.37%
780259305,SHEL,SHELL PLC,2205,-38,171K,-2.95K,-1.7%,0.02%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,1061,-22,150.83K,-3.13K,-2%,0.01%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,20230,-55,1.17M,-3.17K,-0.3%,0.1%
718172109,PM,PHILIP MORRIS INTL INC,2573,-18,465.43K,-3.26K,-0.7%,0.04%
478160104,JNJ,JOHNSON & JOHNSON,10495,-13,2.67M,-3.3K,-0.1%,0.24%
03769M106,APO,APOLLO GLOBAL MGMT INC,4340,-29,513.47K,-3.43K,-0.7%,0.05%
66987V109,NVS,NOVARTIS AG,3614,-22,566.45K,-3.45K,-0.6%,0.05%
464287192,IYT,ISHARES TR,10008,-44,868.22K,-3.82K,-0.4%,0.08%
G87052109,TEL,TE CONNECTIVITY PLC,1371,-19,276.41K,-3.83K,-1.4%,0.02%
366651107,IT,GARTNER INC,2161,-30,280.11K,-3.89K,-1.4%,0.02%
464288372,IGF,ISHARES TR,4203,-60,279.92K,-4K,-1.4%,0.02%
46137V233,XLG,INVESCO EXCHANGE TRADED FD T,46216,-66,2.83M,-4.04K,-0.1%,0.25%
844741108,LUV,SOUTHWEST AIRLS CO,16156,-80,830.72K,-4.11K,-0.5%,0.07%
94106B101,WCN,WASTE CONNECTIONS INC,1260,-26,210.03K,-4.33K,-2%,0.02%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,1285,-15,373.41K,-4.36K,-1.2%,0.03%
25746U109,D,DOMINION ENERGY INC,9611,-65,656.34K,-4.44K,-0.7%,0.06%
260557103,DOW,DOW HLDGS INC,5246,-163,143.53K,-4.46K,-3%,0.01%
46137V787,PBE,INVESCO EXCHANGE TRADED FD T,20218,-50,1.81M,-4.48K,-0.2%,0.16%
03027X100,AMT,AMERICAN TOWER CORP,1446,-28,236.52K,-4.58K,-1.9%,0.02%
574599106,MAS,MASCO CORP,6801,-61,553.43K,-4.96K,-0.9%,0.05%
59156R108,MET,METLIFE INC,10304,-60,871.78K,-5.08K,-0.6%,0.08%
00162Q452,AMLP,ALPS ETF TR,5102,-98,264.54K,-5.08K,-1.9%,0.02%
16411R208,LNG,CHENIERE ENERGY INC,6863,-22,1.64M,-5.26K,-0.3%,0.14%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,2709,-14,1.05M,-5.41K,-0.5%,0.09%
126408103,CSX,CSX CORP,69282,-114,3.29M,-5.42K,-0.2%,0.29%
670346105,NUE,NUCOR CORP,2797,-25,623.05K,-5.57K,-0.9%,0.06%
464286822,EWW,ISHARES INC,5073,-78,381.83K,-5.87K,-1.5%,0.03%
247361702,DAL,DELTA AIR LINES INC,6633,-64,621.25K,-5.99K,-1%,0.05%
55825T103,MSGS,MADISON SQUARE GRDN SPRT COR,3656,-15,1.47M,-6.03K,-0.4%,0.13%
00326W106,ASGI,ABRDN GLOBAL INFRA INCOME FU,12463,-260,289.75K,-6.04K,-2%,0.03%
58155Q103,MCK,MCKESSON CORP,1197,-8,904.76K,-6.05K,-0.7%,0.08%
289074106,ECF,ELLSWORTH GROWTH & INCOME FD,52289,-467,690.75K,-6.17K,-0.9%,0.06%
90138F102,TWLO,TWILIO INC,2172,-30,448.15K,-6.19K,-1.4%,0.04%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,3202,-13,1.59M,-6.46K,-0.4%,0.14%
697435105,PANW,PALO ALTO NETWORKS INC,13577,-19,4.63M,-6.48K,-0.1%,0.41%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,3405,-82,269.11K,-6.48K,-2.4%,0.02%
512807306,LRCX,LAM RESEARCH CORP,72370,-15,31.36M,-6.5K,-0%,2.8%
58933Y105,MRK,MERCK & CO INC,9515,-51,1.22M,-6.55K,-0.5%,0.11%
539830109,LMT,LOCKHEED MARTIN CORP,2447,-13,1.25M,-6.62K,-0.5%,0.11%
03831W108,APP,APPLOVIN CORP,3348,-13,1.72M,-6.7K,-0.4%,0.15%
963320106,WHR,WHIRLPOOL CORP,5122,-173,201.91K,-6.82K,-3.3%,0.02%
824348106,SHW,SHERWIN WILLIAMS CO,3471,-20,1.2M,-6.89K,-0.6%,0.11%
78409V104,SPGI,S&P GLOBAL INC,2225,-17,906.2K,-6.92K,-0.8%,0.08%
89832Q109,TFC,TRUIST FINL CORP,8118,-149,404.46K,-7.42K,-1.8%,0.04%
46090A887,GSY,INVESCO ACTIVELY MANAGED EXC,5760,-149,288.85K,-7.47K,-2.5%,0.03%
969457100,WMB,WILLIAMS COS INC,6506,-101,483.65K,-7.51K,-1.5%,0.04%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,21489,-791,211.88K,-7.8K,-3.6%,0.02%
03743Q108,APA,APA CORPORATION,7979,-240,259.88K,-7.82K,-2.9%,0.02%
867224107,SU,SUNCOR ENERGY INC NEW,9823,-150,527.32K,-8.05K,-1.5%,0.05%
493267108,KEY,KEYCORP,27376,-370,631.02K,-8.53K,-1.3%,0.06%
872340104,TSI,TCW STRATEGIC INCOME FD INC,38028,-2000,171.51K,-9.02K,-5%,0.02%
G1151C101,ACN,ACCENTURE PLC IRELAND,1374,-73,170.99K,-9.08K,-5%,0.02%
693475105,PNC,PNC FINL SVCS GROUP INC,2284,-37,562.26K,-9.11K,-1.6%,0.05%
872540109,TJX,TJX COS INC NEW,6884,-61,1.04M,-9.24K,-0.9%,0.09%
855244109,SBUX,STARBUCKS CORP,74899,-95,7.65M,-9.71K,-0.1%,0.68%
34959E109,FTNT,FORTINET INC,54346,-64,8.35M,-9.83K,-0.1%,0.74%
337738108,FISV,FISERV INC,4914,-205,241.04K,-10.06K,-4%,0.02%
842587107,SO,SOUTHERN CO,3507,-106,335.65K,-10.15K,-2.9%,0.03%
64110W102,NTES,NETEASE COM INC,25290,-80,3.24M,-10.25K,-0.3%,0.29%
78464A698,KRE,SPDR SERIES TRUST,16196,-143,1.21M,-10.7K,-0.9%,0.11%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,2100,-120,193.39K,-11.05K,-5.4%,0.02%
G0450A105,ACGL,ARCH CAP GROUP LTD,3811,-115,369.9K,-11.16K,-2.9%,0.03%
886364231,GRNY,TIDAL TRUST I,66468,-411,1.84M,-11.36K,-0.6%,0.16%
22822V101,CCI,CROWN CASTLE INC,2659,-154,201.37K,-11.66K,-5.5%,0.02%
256677105,DG,DOLLAR GEN CORP,2034,-103,234.13K,-11.86K,-4.8%,0.02%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,3251,-97,400.22K,-11.94K,-2.9%,0.04%
44267T102,HHH,HOWARD HUGHES HOLDINGS INC,9466,-170,676.73K,-12.15K,-1.8%,0.06%
464287234,EEM,ISHARES TR,51646,-182,3.53M,-12.45K,-0.4%,0.31%
M5216V106,GLBE,GLOBAL E ONLINE LTD,6814,-366,236.65K,-12.71K,-5.1%,0.02%
78464A797,KBE,SPDR SERIES TRUST,4191,-189,285.89K,-12.89K,-4.3%,0.03%
92206C714,VONV,VANGUARD SCOTTSDALE FDS,21451,-123,2.28M,-13.08K,-0.6%,0.2%
46625H100,JPM,JPMORGAN CHASE & CO,15662,-41,5.13M,-13.42K,-0.3%,0.45%
983134107,WYNN,WYNN RESORTS LTD,7226,-139,701.53K,-13.49K,-1.9%,0.06%
75513E101,RTX,RTX CORPORATION,13818,-72,2.62M,-13.66K,-0.5%,0.23%
025537101,AEP,AMERICAN ELEC PWR CO INC,4458,-100,609.9K,-13.68K,-2.2%,0.05%
74347R107,SSO,PROSHARES TR,4941,-207,332.93K,-13.95K,-4%,0.03%
74164M108,PRI,PRIMERICA INC,912,-50,259.19K,-14.21K,-5.2%,0.02%
91879Q109,MTN,VAIL RESORTS INC,6977,-105,949.92K,-14.3K,-1.5%,0.08%
808513105,SCHW,SCHWAB CHARLES CORP,10886,-159,1M,-14.67K,-1.4%,0.09%
33939L662,HYGV,FLEXSHARES TR,6369,-388,256.42K,-15.62K,-5.7%,0.02%
46137V621,PGF,INVESCO EXCHANGE TRADED FD T,17407,-1140,238.65K,-15.63K,-6.1%,0.02%
55305B101,MHO,M/I HOMES INC,2831,-98,455.2K,-15.76K,-3.3%,0.04%
219350105,GLW,CORNING INC,9859,-62,2.52M,-15.84K,-0.6%,0.22%
023586506,UHALB,U HAUL HOLDING COMPANY,19824,-278,1.14M,-16.04K,-1.4%,0.1%
46137V738,PWV,INVESCO EXCHANGE TRADED FD T,13152,-216,996.53K,-16.37K,-1.6%,0.09%
46434G822,EWJ,ISHARES INC,17745,-176,1.66M,-16.42K,-1%,0.15%
464288810,IHI,ISHARES TR,29444,-338,1.45M,-16.7K,-1.1%,0.13%
369550108,GD,GENERAL DYNAMICS CORP,547,-48,193.89K,-17.01K,-8.1%,0.02%
00287Y109,ABBV,ABBVIE INC,18395,-69,4.63M,-17.36K,-0.4%,0.41%
22266T109,CPNG,COUPANG INC,36749,-1000,638.33K,-17.37K,-2.6%,0.06%
57636Q104,MA,MASTERCARD INCORPORATED,9434,-34,4.85M,-17.46K,-0.4%,0.43%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,2203,-96,403.33K,-17.58K,-4.2%,0.04%
30212P303,EXPE,EXPEDIA GROUP INC,2337,-71,597.99K,-18.17K,-2.9%,0.05%
464287556,IBB,ISHARES TR,3206,-97,609.78K,-18.45K,-2.9%,0.05%
988498101,YUM,YUM BRANDS INC,2458,-116,392.94K,-18.54K,-4.5%,0.03%
75886F107,REGN,REGENERON PHARMACEUTICALS,586,-30,365.39K,-18.71K,-4.9%,0.03%
75700L108,RRR,RED ROCK RESORTS INC,12690,-290,825.61K,-18.87K,-2.2%,0.07%
714046109,RVTY,REVVITY INC,3124,-170,347.58K,-18.91K,-5.2%,0.03%
060505104,BAC,BANK OF AMER CORP,78179,-349,4.45M,-19.89K,-0.4%,0.39%
37954Y459,RYLD,GLOBAL X FDS,143819,-1249,2.3M,-19.97K,-0.9%,0.2%
666807102,NOC,NORTHROP GRUMMAN CORP,345,-40,175.71K,-20.37K,-10.4%,0.02%
169905106,CHH,CHOICE HOTELS INTL INC,3511,-186,387.21K,-20.51K,-5%,0.03%
92790A504,JOET,VIRTUS ETF TR II,36312,-450,1.68M,-20.83K,-1.2%,0.15%
30231G102,XOM,EXXON MOBIL CORP,5720,-155,782.03K,-21.19K,-2.6%,0.07%
88579Y101,MMM,3M CO,2643,-131,427.98K,-21.21K,-4.7%,0.04%
668771108,GEN,GEN DIGITAL INC,16213,-858,403.54K,-21.36K,-5%,0.04%
713448108,PEP,PEPSICO INC,4054,-160,548.84K,-21.66K,-3.8%,0.05%
G2143T103,CMPR,CIMPRESS PLC,9474,-223,963.51K,-22.68K,-2.3%,0.09%
78463X871,GWX,SPDR INDEX SHS FDS,4862,-543,212.76K,-23.76K,-10%,0.02%
74743L100,Q,QNITY ELECTRONICS INC,3724,-146,608.17K,-23.84K,-3.8%,0.05%
934423104,WBD,WARNER BROS DISCOVERY INC,10266,-898,273.69K,-23.94K,-8%,0.02%
615369105,MCO,MOODYS CORP,2146,-54,971.99K,-24.46K,-2.5%,0.09%
790148100,JOE,ST JOE CO,29034,-400,1.82M,-25.05K,-1.4%,0.16%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,4041,-649,156.5K,-25.14K,-13.8%,0.01%
911312106,UPS,UNITED PARCEL SVCS INC,4920,-242,528.88K,-26.01K,-4.7%,0.05%
92189H607,OIH,VANECK ETF TRUST,487,-70,181.18K,-26.04K,-12.6%,0.02%
46428Q109,SLV,ISHARES SILVER TR,2880,-526,153.97K,-28.12K,-15.4%,0.01%
91913Y100,VLO,VALERO ENERGY CORP,4417,-108,1.15M,-28.13K,-2.4%,0.1%
89417E109,TRV,TRAVELERS COMPANIES INC,5017,-86,1.66M,-28.39K,-1.7%,0.15%
55354G100,MSCI,MSCI INC,1694,-52,948.81K,-29.13K,-3%,0.08%
674599105,OXY,OCCIDENTAL PETE CORP,18911,-600,918.52K,-29.14K,-3.1%,0.08%
302081104,EXLS,EXLSERVICE HLDGS INC,5541,-1132,143.29K,-29.27K,-17%,0.01%
03076C106,AMP,AMERIPRISE FINL INC,541,-64,248.19K,-29.36K,-10.6%,0.02%
46434G103,IEMG,ISHARES INC,5748,-368,476.17K,-30.49K,-6%,0.04%
05550J101,BJ,BJS WHSL CLUB HLDGS INC,2065,-351,180.11K,-30.61K,-14.5%,0.02%
00206R102,T,AT&T INC,32982,-1512,682.73K,-31.3K,-4.4%,0.06%
22160N109,CSGP,COSTAR GROUP INC,20026,-1115,567.14K,-31.58K,-5.3%,0.05%
055622104,BP,BP PLC,4397,-873,162.47K,-32.26K,-16.6%,0.01%
20825C104,COP,CONOCOPHILLIPS,10171,-311,1.06M,-32.33K,-3%,0.09%
464288760,ITA,ISHARES TR,1185,-137,287.18K,-33.2K,-10.4%,0.03%
962166104,WY,WEYERHAEUSER CO,11022,-1439,263.87K,-34.45K,-11.5%,0.02%
01609W102,BABA,ALIBABA GROUP HLDG LTD,7202,-359,691.25K,-34.46K,-4.7%,0.06%
761152107,RMD,RESMED INC,800,-181,155.84K,-35.26K,-18.5%,0.01%
56585A102,MPC,MARATHON PETE CORP,11455,-138,2.93M,-35.28K,-1.2%,0.26%
00724F101,ADBE,ADOBE INC,17361,-176,3.56M,-36.08K,-1%,0.31%
69331C108,PCG,PG&E CORP,22237,-2222,374.03K,-37.37K,-9.1%,0.03%
92206C813,VCLT,VANGUARD SCOTTSDALE FDS,4171,-531,313.87K,-39.96K,-11.3%,0.03%
G54950103,LIN,LINDE PLC,923,-78,478.98K,-40.48K,-7.8%,0.04%
580135101,MCD,MCDONALDS CORP,2987,-150,807.43K,-40.55K,-4.8%,0.07%
46222L108,IONQ,IONQ INC,12897,-768,686.9K,-40.9K,-5.6%,0.06%
416515104,HIG,HARTFORD INSURANCE GROUP INC,25896,-311,3.43M,-41.21K,-1.2%,0.3%
81369Y506,XLE,SELECT SECTOR SPDR TR,53687,-777,2.85M,-41.27K,-1.4%,0.25%
G0176J109,ALLE,ALLEGION PLC,1458,-299,204.88K,-42.02K,-17%,0.02%
372460105,GPC,GENUINE PARTS CO,3028,-361,357.24K,-42.59K,-10.7%,0.03%
026874784,AIG,AMERICAN INTL GROUP INC,14872,-580,1.11M,-43.23K,-3.8%,0.1%
25278X109,FANG,DIAMONDBACK ENERGY INC,3312,-249,582.11K,-43.76K,-7%,0.05%
744320102,PRU,PRUDENTIAL FINL INC,8017,-424,865.27K,-45.76K,-5%,0.08%
922042874,VGK,VANGUARD INTL EQUITY INDEX F,12427,-535,1.1M,-47.37K,-4.1%,0.1%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,2131,-409,248.59K,-47.71K,-16.1%,0.02%
46429B697,USMV,ISHARES TR,4444,-512,428.68K,-49.39K,-10.3%,0.04%
00790R104,WMS,ADVANCED DRAIN SYS INC DEL,2207,-316,346.41K,-49.6K,-12.5%,0.03%
37954Y475,XYLD,GLOBAL X FDS,38550,-1227,1.57M,-50.05K,-3.1%,0.14%
55277P104,MGEE,MGE ENERGY INC,2430,-618,198.17K,-50.4K,-20.3%,0.02%
784117103,SEIC,SEI INVTS CO,2581,-604,226.38K,-52.98K,-19%,0.02%
595112103,MU,MICRON TECHNOLOGY INC,6939,-46,8.01M,-53.1K,-0.7%,0.71%
654106103,NKE,NIKE INC,19875,-1303,815.87K,-53.49K,-6.2%,0.07%
92343V104,VZ,VERIZON COMMUNICATIONS INC,17846,-1264,755.6K,-53.52K,-6.6%,0.07%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,9616,-111,4.81M,-55.55K,-1.1%,0.42%
03073E105,COR,CENCORA INC,7778,-199,2.2M,-56.31K,-2.5%,0.19%
617446448,MS,MORGAN STANLEY,16397,-273,3.43M,-57.07K,-1.6%,0.3%
09174C104,BITB,BITWISE BITCOIN ETF TR,6725,-1792,214.26K,-57.09K,-21%,0.02%
G8994E103,TT,TRANE TECHNOLOGIES PLC,1428,-120,701.32K,-58.93K,-7.8%,0.06%
42226A107,HQY,HEALTHEQUITY INC,9842,-665,888.93K,-60.06K,-6.3%,0.08%
38141G104,GS,GOLDMAN SACHS GROUP INC,9512,-60,9.62M,-60.68K,-0.6%,0.85%
922908751,VB,VANGUARD INDEX FDS,562,-204,170.35K,-61.84K,-26.6%,0.02%
46432F842,IEFA,ISHARES TR,6884,-652,664.86K,-62.97K,-8.7%,0.06%
94106L109,WM,WASTE MGMT INC DEL,8770,-287,1.95M,-63.96K,-3.2%,0.17%
646025106,NJR,NEW JERSEY RES CORP,4156,-1151,232.88K,-64.5K,-21.7%,0.02%
747525103,QCOM,QUALCOMM INC,11886,-353,2.2M,-65.23K,-2.9%,0.19%
78468R796,SPYX,SPDR SERIES TRUST,3460,-1070,211.41K,-65.38K,-23.6%,0.02%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,1525,-68,1.47M,-65.64K,-4.3%,0.13%
650111107,NYT,NEW YORK TIMES CO MTN BE,3035,-997,212.36K,-69.76K,-24.7%,0.02%
571903202,MAR,MARRIOTT INTL INC NEW,4418,-190,1.64M,-70.41K,-4.1%,0.14%
921937835,BND,VANGUARD BD INDEX FDS,6213,-1039,456.12K,-76.28K,-14.3%,0.04%
87612E106,TGT,TARGET CORP,1894,-586,247.38K,-76.54K,-23.6%,0.02%
922042866,VPL,VANGUARD INTL EQUITY INDEX F,5933,-676,686.41K,-78.21K,-10.2%,0.06%
81369Y803,XLK,SELECT SECTOR SPDR TR,42561,-412,8.11M,-78.49K,-1%,0.72%
92203J407,BNDX,VANGUARD CHARLOTTE FDS,8675,-1624,420.13K,-78.65K,-15.8%,0.04%
37954Y483,QYLD,GLOBAL X FDS,110971,-4271,2.05M,-78.71K,-3.7%,0.18%
70450Y103,PYPL,PAYPAL HLDGS INC,32890,-1836,1.42M,-79.28K,-5.3%,0.13%
92206C664,VTWO,VANGUARD SCOTTSDALE FDS,4434,-659,538.38K,-80.02K,-12.9%,0.05%
852234103,XYZ,BLOCK INC,14237,-1056,1.08M,-80.26K,-6.9%,0.1%
949746101,WFC,WELLS FARGO & CO,6691,-997,552.92K,-82.39K,-13%,0.05%
79466L302,CRM,SALESFORCE INC,16328,-533,2.56M,-83.5K,-3.2%,0.23%
594972408,MSTR,STRATEGY INC,5460,-1005,474.64K,-87.36K,-15.5%,0.04%
02209S103,MO,ALTRIA GROUP INC,7298,-1223,525.1K,-88K,-14.4%,0.05%
03957W106,AROC,ARCHROCK INC,7479,-2175,304.48K,-88.55K,-22.5%,0.03%
718546104,PSX,PHILLIPS 66,6553,-526,1.11M,-88.91K,-7.4%,0.1%
254687106,DIS,DISNEY WALT CO,44993,-954,4.33M,-91.82K,-2.1%,0.38%
31428X106,FDX,FEDEX CORP,10729,-295,3.36M,-92.37K,-2.7%,0.3%
461202103,INTU,INTUIT,906,-354,236.43K,-92.38K,-28.1%,0.02%
