CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189H839,BUZZ,VANECK ETF TRUST,1103,800,40.76K,29.56K,+264%,<.01%
015857105,AQN,ALGONQUIN POWER & UTILITIES,8970,5024,52.75K,29.54K,+127.3%,<.01%
74347G606,TDV,PROSHARES TR,3724,278,387.15K,28.9K,+8.1%,<.01%
00770K202,AMTX,AEMETIS INC,18864,17524,30.94K,28.74K,+1307.8%,<.01%
46138G615,SOXQ,INVESCO EXCH TRADED FD TR II,3134,256,351.31K,28.7K,+8.9%,<.01%
886364801,SPUS,TIDAL TRUST I,807,498,46.43K,28.65K,+161.2%,<.01%
23204G100,CUBI,CUSTOMERS BANCORP INC,8903,362,704.22K,28.63K,+4.2%,<.01%
829242106,SBGI,SINCLAIR INC,5865,2009,83.58K,28.63K,+52.1%,<.01%
233051879,ASHR,DBX ETF TR,1310,778,48.03K,28.53K,+146.2%,<.01%
92647X822,SFLO,VICTORY PORTFOLIOS II,834,834,28.51K,28.51K,NEW,<.01%
492327101,KROS,KEROS THERAPEUTICS INC,35328,2654,378.01K,28.4K,+8.1%,<.01%
83205YAE4,PENG,PENGUIN SOLUTIONS INC,2830000,10000,8.01M,28.31K,+0.4%,<.01%
81282V100,PRKS,UNITED PARKS & RESORTS INC,7715,592,368.33K,28.26K,+8.3%,<.01%
580907103,MH,MCGRAW HILL INC,3972,2979,37.62K,28.21K,+300%,<.01%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,9154,1535,167.06K,28.01K,+20.1%,<.01%
92835K103,VPG,VISHAY PRECISION GROUP INC,12997,186,1.95M,27.88K,+1.5%,<.01%
43114Q105,HPK,HIGHPEAK ENERGY INC,8942,3986,62.51K,27.86K,+80.4%,<.01%
04271TAB6,ARRY,ARRAY TECHNOLOGIES INC,1181000,30000,1.09M,27.8K,+2.6%,<.01%
N30577105,ZGN,ERMENEGILDO ZEGNA N V,7949,2130,103.5K,27.73K,+36.6%,<.01%
33738R845,FTXN,FIRST TR EXCHANGE TRADED FD,2065,827,69.05K,27.65K,+66.8%,<.01%
92189F486,FLTR,VANECK ETF TRUST,1892,1072,48.47K,27.46K,+130.7%,<.01%
45685K102,INFU,INFUSYSTEM HLDGS INC,28968,2843,279.54K,27.43K,+10.9%,<.01%
97717W406,AIVL,WISDOMTREE TR,1033,209,135.41K,27.4K,+25.4%,<.01%
23130Q107,CURI,CURIOSITYSTREAM INC,11497,10236,30.58K,27.23K,+811.7%,<.01%
97717W802,DTH,WISDOMTREE TR,3359,503,181.76K,27.22K,+17.6%,<.01%
66661N886,NPB,NORTHPOINTE BANCSHARES INC.,1470,1411,28.19K,27.06K,+2391.5%,<.01%
46137V779,PKB,INVESCO EXCHANGE TRADED FD T,6162,241,690.53K,27.01K,+4.1%,<.01%
72814P109,PLBY,PLAYBOY INC,22131,22087,27K,26.95K,+50197.7%,<.01%
46138J635,BSJQ,INVESCO EXCH TRD SLF IDX FD,1185,1173,27.2K,26.93K,+9775%,<.01%
33737M201,FNK,FIRST TR EXCHANGE-TRADED ALP,442,439,27.08K,26.89K,+14633.3%,<.01%
78463X418,QWLD,SPDR INDEX SHS FDS,677,177,102.84K,26.89K,+35.4%,<.01%
49926D109,KN,KNOWLES CORP,109415,648,4.54M,26.88K,+0.6%,<.01%
464286764,EWP,ISHARES INC,756,452,44.92K,26.86K,+148.7%,<.01%
861025104,SYBT,STOCK YDS BANCORP INC,2765,348,211.47K,26.61K,+14.4%,<.01%
338307AF8,FIVN,FIVE9 INC,914000,30000,809.71K,26.58K,+3.4%,<.01%
887432334,TPIF,TIMOTHY PLAN,5250,711,195.88K,26.53K,+15.7%,<.01%
25861R402,DMBS,DOUBLELINE ETF TRUST,700,540,34.35K,26.5K,+337.5%,<.01%
46137V621,PGF,INVESCO EXCHANGE TRADED FD T,2072,1925,28.41K,26.39K,+1309.5%,<.01%
83192D402,SMA,SMARTSTOP SELF STORAG REIT I,5114,800,166.22K,26K,+18.5%,<.01%
44916Y106,PURR,HYPERLIQUID STRATEGIES INC,3300,3300,25.97K,25.97K,NEW,<.01%
G96115103,WYFI,WHITEFIBER INC,1607,666,62.44K,25.88K,+70.8%,<.01%
21871N101,CXW,CORECIVIC INC,19256,851,585.01K,25.85K,+4.6%,<.01%
938824109,WAFD,WAFD INC,24909,671,955.78K,25.75K,+2.8%,<.01%
464288745,RXI,ISHARES TR,332,133,64.02K,25.65K,+66.8%,<.01%
53838J105,LVWR,LIVEWIRE GROUP INC,34707,22880,38.87K,25.63K,+193.5%,<.01%
19761L854,EQIN,COLUMBIA ETF TR I,500,499,25.65K,25.6K,+49900%,<.01%
77664L207,ROOT,ROOT INC,1712,454,95.73K,25.39K,+36.1%,<.01%
68218J103,OABI,OMNIAB INC,199818,10282,491.55K,25.29K,+5.4%,<.01%
896945201,TRIP,TRIPADVISOR INC,7550,1840,103.51K,25.23K,+32.2%,<.01%
929042109,VNO,VORNADO RLTY TR,43482,641,1.71M,25.19K,+1.5%,<.01%
07556Q881,BZH,BEAZER HOMES USA INC,6908,892,193.77K,25.02K,+14.8%,<.01%
523768406,LEE,LEE ENTERPRISES INC,3560,2782,31.9K,24.93K,+357.6%,<.01%
68243Q106,FLWS,1 800 FLOWERS COM INC,8415,7155,29.28K,24.9K,+567.9%,<.01%
464286202,EWO,ISHARES INC,672,587,28.44K,24.84K,+690.6%,<.01%
30050B101,EVH,EVOLENT HEALTH INC,30449,4578,165.03K,24.81K,+17.7%,<.01%
35473P744,FLJP,FRANKLIN TEMPLETON ETF TR,5749,624,228.54K,24.81K,+12.2%,<.01%
17253J106,CIFR,CIPHER DIGITAL INC,35099,1005,859.91K,24.62K,+2.9%,<.01%
38046C109,GOGO,GOGO INC,14837,7919,45.99K,24.55K,+114.5%,<.01%
92203J407,BNDX,VANGUARD CHARLOTTE FDS,33729,505,1.63M,24.46K,+1.5%,<.01%
38267D109,GSHD,GOOSEHEAD INS INC,2469,504,119.76K,24.45K,+25.6%,<.01%
46435G441,HYXF,ISHARES TR,7642,523,357.01K,24.43K,+7.3%,<.01%
464286665,EPP,ISHARES INC,8497,458,452.56K,24.39K,+5.7%,<.01%
89421Q205,TZOO,TRAVELZOO,15630,2070,182.56K,24.18K,+15.3%,<.01%
00847G804,AGEN,AGENUS INC,13282,7877,40.64K,24.1K,+145.7%,<.01%
014752109,ALX,ALEXANDERS INC,921,87,253.83K,23.98K,+10.4%,<.01%
46641Q126,JPRE,J P MORGAN EXCHANGE TRADED F,457,457,23.86K,23.86K,NEW,<.01%
04650F101,ATAI,ATAIBECKLEY INC,4502,4502,23.73K,23.73K,NEW,<.01%
18507C103,CLPT,CLEARPOINT NEURO INC,9501,1329,169.5K,23.71K,+16.3%,<.01%
025072208,VALQ,AMERICAN CENTY ETF TR,1311,340,91.37K,23.7K,+35%,<.01%
740367404,PFBC,PREFERRED BK LOS ANGELES CA,73380,222,7.8M,23.59K,+0.3%,<.01%
71953R108,PMI,PICARD MEDICAL INC,151010,143994,24.69K,23.54K,+2052.4%,<.01%
74347B391,EQRR,PROSHARES TR,288,288,23.53K,23.53K,NEW,<.01%
38149W630,GPIQ,GOLDMAN SACHS ETF TR,396,396,23.46K,23.46K,NEW,<.01%
70509V100,PEB,PEBBLEBROOK HOTEL TR,41886,1203,813.01K,23.35K,+3%,<.01%
462222AF7,IONS,IONIS PHARMACEUTICALS INC,7004000,15000,10.89M,23.32K,+0.2%,<.01%
33736G106,FAN,FIRST TR EXCHANGE-TRADED FD,2855,931,71.32K,23.26K,+48.4%,<.01%
464287713,IYZ,ISHARES TR,4527,549,191.56K,23.23K,+13.8%,<.01%
140935107,CV,CAPSOVISION INC,4200,3039,31.84K,23.04K,+261.8%,<.01%
46429B366,CMBS,ISHARES TR,1593,471,77.5K,22.91K,+42%,<.01%
33734X143,FXH,FIRST TR EXCHANGE-TRADED FD,3097,187,379.04K,22.89K,+6.4%,<.01%
73245B107,SBC,SBC MED GROUP HLDGS INC,10779,7391,33.2K,22.76K,+218.2%,<.01%
670699107,QQQX,NUVEEN NASDAQ 100 DYNAMIC OV,753,753,22.7K,22.7K,NEW,<.01%
78468R671,FITE,SPDR SERIES TRUST,200,200,22.48K,22.48K,NEW,<.01%
30219Q106,EXFY,EXPENSIFY INC,45752,12559,81.9K,22.48K,+37.8%,<.01%
004397105,ARAY,ACCURAY INC DEL,1375746,86958,354.67K,22.42K,+6.7%,<.01%
78573M104,SABR,SABRE CORP,839577,10708,1.75M,22.38K,+1.3%,<.01%
37954Y814,FINX,GLOBAL X FDS,1518,904,37.48K,22.32K,+147.2%,<.01%
46137V613,PRF,INVESCO EXCHANGE TRADED FD T,237118,413,12.81M,22.31K,+0.2%,<.01%
40637HAD1,HALO,HALOZYME THERAPEUTICS INC,2363000,20000,2.63M,22.22K,+0.9%,<.01%
26443V101,DLTH,DULUTH HLDGS INC,4956,4956,22.2K,22.2K,NEW,<.01%
066849100,BHB,BAR HBR BANKSHARES,16695,582,630.39K,21.98K,+3.6%,<.01%
29772L108,ETON,ETON PHARMACEUTICALS INC,2125,606,76.91K,21.93K,+39.9%,<.01%
G9108L173,TEN,TSAKOS ENERGY NAVIGATION LTD,620,620,21.93K,21.93K,NEW,<.01%
26922A297,VEGN,ETF SER SOLUTIONS,893,266,73.5K,21.89K,+42.4%,<.01%
890930209,TNGY,TORTOISE CAPITAL SERIES TRUS,9344,2247,90.73K,21.82K,+31.7%,<.01%
46436E569,XVV,ISHARES TR,3026,382,171.87K,21.7K,+14.4%,<.01%
71363P106,PRDO,PERDOCEO ED CORP,10974,678,351.16K,21.7K,+6.6%,<.01%
87874R308,TTGT,TECHTARGET INC,38411,6013,138.28K,21.65K,+18.6%,<.01%
00218A105,ASPI,ASP ISOTOPES INC,17825,3467,110.87K,21.56K,+24.1%,<.01%
53635B107,LQDT,LIQUIDITY SVCS INC,2064,551,80.74K,21.55K,+36.4%,<.01%
46434V316,GLOF,ISHARES TR,744,365,43.78K,21.48K,+96.3%,<.01%
09175C103,BITQ,BITWISE FUNDS TRUST,1154,872,28.27K,21.36K,+309.2%,<.01%
78464A722,XPH,SPDR SERIES TRUST,3798,321,251.7K,21.27K,+9.2%,<.01%
33939L787,GQRE,FLEXSHARES TR,584,332,37.36K,21.24K,+131.7%,<.01%
496904202,KFS,KINGSWAY CORP,9328,2038,97.19K,21.24K,+28%,<.01%
381430396,JUST,GOLDMAN SACHS ETF TR,2522,199,269.12K,21.23K,+8.6%,<.01%
00534A102,IVVD,INVIVYD INC,165609,24339,144.48K,21.23K,+17.2%,<.01%
78468R457,SPTB,SPDR SERIES TRUST,700,700,21.04K,21.04K,NEW,<.01%
46138E842,DWAS,INVESCO EXCH TRADED FD TR II,2134,164,271.72K,20.88K,+8.3%,<.01%
46436E221,EVUS,ISHARES TR,1210,593,42.48K,20.82K,+96.1%,<.01%
69888T207,PARR,PAR PAC HOLDINGS INC,14136,368,792.69K,20.64K,+2.7%,<.01%
46137Y401,CZA,INVESCO EXCHANGE TRADED FD T,2378,168,291.63K,20.6K,+7.6%,<.01%
09263B207,BKSY,BLACKSKY TECHNOLOGY INC,7849,736,219.15K,20.55K,+10.3%,<.01%
46434V514,CNYA,ISHARES TR,536,536,20.52K,20.52K,NEW,<.01%
26922A198,PFLD,ETF SER SOLUTIONS,1044,1044,20.42K,20.42K,NEW,<.01%
591520200,MEI,METHODE ELECTRS INC,204375,1073,3.88M,20.35K,+0.5%,<.01%
75120L209,RLYB,RALLYBIO CORP,794720,1269,12.72M,20.3K,+0.2%,<.01%
35473P678,FLGB,FRANKLIN TEMPLETON ETF TR,6245,575,220.38K,20.29K,+10.1%,<.01%
368678108,GENC,GENCOR INDS INC,1942,1359,28.98K,20.28K,+233.1%,<.01%
46429B333,GNMA,ISHARES TR,847,456,37.46K,20.17K,+116.6%,<.01%
02215L209,KNTK,KINETIK HOLDINGS INC,6385,417,308.63K,20.16K,+7%,<.01%
78463X756,EWX,SPDR INDEX SHS FDS,2915,271,216.58K,20.14K,+10.2%,<.01%
921910709,EDV,VANGUARD WORLD FD,327,309,21.28K,20.11K,+1716.7%,<.01%
70339W104,PTRN,PATTERN GROUP INC,797,797,20.08K,20.08K,NEW,<.01%
032108409,DIVO,AMPLIFY ETF TR,439,439,20.07K,20.07K,NEW,<.01%
50060P106,KOP,KOPPERS HOLDINGS INC,3071,446,137.88K,20.02K,+17%,<.01%
46431W812,IGBH,ISHARES U S ETF TR,906,811,22.27K,19.93K,+853.7%,<.01%
46137V191,RFV,INVESCO EXCHANGE TRADED FD T,1602,139,228.91K,19.86K,+9.5%,<.01%
92206C649,VTWV,VANGUARD SCOTTSDALE FDS,1326,101,259.2K,19.74K,+8.2%,<.01%
641288105,NPCE,NEUROPACE INC,554771,1242,8.82M,19.74K,+0.2%,<.01%
37954Y319,GREK,GLOBAL X FDS,1306,261,98.6K,19.71K,+25%,<.01%
922042676,VNQI,VANGUARD INTL EQUITY INDEX F,5969,437,267.69K,19.6K,+7.9%,<.01%
346563109,FORR,FORRESTER RESH INC,9591,2322,80.66K,19.53K,+31.9%,<.01%
49714P108,KNSL,KINSALE CAP GROUP INC,14891,59,4.91M,19.46K,+0.4%,<.01%
023576101,AMTB,AMERANT BANCORP INC,3262,762,83.25K,19.45K,+30.5%,<.01%
422347104,HTLD,HEARTLAND EXPRESS INC,12289,1277,187.04K,19.44K,+11.6%,<.01%
63938C108,NAVI,NAVIENT CORPORATION,92291,2264,785.4K,19.27K,+2.5%,<.01%
786700104,SGMT,SAGIMET BIOSCIENCES INC,2640,2492,20.41K,19.26K,+1683.8%,<.01%
09661T503,BKEM,BNY MELLON ETF TRUST,341,202,32.49K,19.25K,+145.3%,<.01%
464286327,SLVP,ISHARES INC,2762,622,85.14K,19.17K,+29.1%,<.01%
35909R108,ULCC,FRONTIER GROUP HLDGS INC,7854,2421,62.12K,19.15K,+44.6%,<.01%
52110K301,EMKT,LAZARD ACTIVE ETF TR,1279,590,41.2K,19K,+85.6%,<.01%
248019101,DLX,DELUXE CORP MEDIUM TERM NTS,7683,791,183.46K,18.89K,+11.5%,<.01%
21077F100,CTGO,CONTANGO SILVER & GOLD INC,2806,1194,44.31K,18.85K,+74.1%,<.01%
92204H400,MUNY,VANGUARD NY TAX FREE FDS,181,181,18.82K,18.82K,NEW,<.01%
675746606,ONIT,ONITY GROUP INC,1620,472,64.39K,18.76K,+41.1%,<.01%
19249U609,CSEN,COHEN & STEERS ETF TRUST,793,793,18.76K,18.76K,NEW,<.01%
85208P303,URNM,SPROTT FDS TR,843,356,44.33K,18.72K,+73.1%,<.01%
015564503,ALAI,THE ALGER ETF TRUST,408,408,18.62K,18.62K,NEW,<.01%
46137V423,SPVM,INVESCO EXCHANGE TRADED FD T,257,250,19.12K,18.6K,+3571.4%,<.01%
09290C848,BIDD,BLACKROCK ETF TRUST,4801,619,144.11K,18.58K,+14.8%,<.01%
319835104,FCCO,FIRST CMNTY CORP S C,827,568,27.04K,18.57K,+219.3%,<.01%
48563L101,KRT,KARAT PACKAGING INC,1361,554,45.54K,18.54K,+68.6%,<.01%
85209E208,SPRB,SPRUCE BIOSCIENCES INC,343,343,18.52K,18.52K,NEW,<.01%
00400R858,WBIY,ABSOLUTE SHS TR,1229,529,42.96K,18.49K,+75.6%,<.01%
97717W315,DEM,WISDOMTREE TR,50270,343,2.7M,18.45K,+0.7%,<.01%
78464A706,DGT,SPDR SERIES TRUST,635,99,117.28K,18.29K,+18.5%,<.01%
03062T105,CRMT,AMERICAS CAR-MART INC,7854,6542,21.91K,18.25K,+498.6%,<.01%
464288851,IEO,ISHARES TR,1275,166,140.07K,18.24K,+15%,<.01%
09624H208,BXC,BLUELINX HLDGS INC,1741,292,107.73K,18.07K,+20.2%,<.01%
46435G672,IAGG,ISHARES TR,3126,357,158.19K,18.07K,+12.9%,<.01%
825704109,SIBN,SI BONE INC,3173,1107,51.78K,18.06K,+53.6%,<.01%
98980B103,ZIP,ZIPRECRUITER INC,47711,4816,178.92K,18.06K,+11.2%,<.01%
92189F700,MOO,VANECK ETF TRUST,3511,228,278.1K,18.06K,+6.9%,<.01%
46438G505,IBIC,ISHARES TR,690,690,18K,18K,NEW,<.01%
319390100,FBIZ,FIRST BUSINESS FINL SVCS INC,1035,283,65.4K,17.88K,+37.6%,<.01%
G8192H106,SPNT,SIRIUSPOINT LTD,14490,743,347.76K,17.83K,+5.4%,<.01%
38341P102,GOSS,GOSSAMER BIO INC,130325,107809,21.45K,17.74K,+478.8%,<.01%
33830T103,FSBC,FIVE STAR BANCORP,3028,363,147.45K,17.68K,+13.6%,<.01%
46137V480,XSVM,INVESCO EXCHANGE TRADED FD T,2455,253,170.88K,17.61K,+11.5%,<.01%
46434V464,CRBN,ISHARES TR,3972,69,1M,17.45K,+1.8%,<.01%
600551204,MLR,MILLER INDS INC TENN,1327501,339,67.9M,17.34K,+0%,<.01%
92203C303,VUSB,VANGUARD BD INDEX FDS,1595,346,79.39K,17.22K,+27.7%,<.01%
381430545,GVIP,GOLDMAN SACHS ETF TR,239,91,45.13K,17.18K,+61.5%,<.01%
759419104,REKR,REKOR SYSTEMS INC,59542,24704,41.38K,17.17K,+70.9%,<.01%
921932869,IVOG,VANGUARD ADMIRAL FDS INC,4972,117,727.37K,17.12K,+2.4%,<.01%
15687V109,CERT,CERTARA INC,33103,2610,216.82K,17.1K,+8.6%,<.01%
68247W109,OSS,ONE STOP SYS INC,996,940,18.1K,17.08K,+1678.6%,<.01%
31425A109,FBLA,FB BANCORP INC,2344,1134,35.3K,17.08K,+93.7%,<.01%
032108565,AIEQ,AMPLIFY ETF TR,1160,345,57.33K,17.05K,+42.3%,<.01%
52468L406,LVHD,LEGG MASON ETF INVT,1964,383,86.43K,16.85K,+24.2%,<.01%
47580P103,JELD,JELD-WEN HLDG INC,14730,11184,22.1K,16.78K,+315.4%,<.01%
35473P769,FLIN,FRANKLIN TEMPLETON ETF TR,1413,471,50.24K,16.75K,+50%,<.01%
60510V108,AVO,MISSION PRODUCE INC,7129,1416,84.05K,16.69K,+24.8%,<.01%
33738R100,MDIV,FIRST TR EXCHANGE TRADED FD,1353,1010,22.35K,16.69K,+294.5%,<.01%
31447P100,FENC,FENNEC PHARMACEUTICALS INC,5793,1539,62.28K,16.55K,+36.2%,<.01%
974250102,WINA,WINMARK CORP,382,39,161.83K,16.52K,+11.4%,<.01%
72201R866,MUNI,PIMCO ETF TR,1745,314,91.79K,16.52K,+21.9%,<.01%
74347B573,SPXN,PROSHARES TR,211,200,17.34K,16.43K,+1818.2%,<.01%
46641Q878,BBHY,J P MORGAN EXCHANGE TRADED F,368,356,16.98K,16.42K,+2966.7%,<.01%
464288224,ICLN,ISHARES TR,15573,797,319.09K,16.33K,+5.4%,<.01%
337344105,QQEW,FIRST TR EXCHANGE-TRADED FD,3294,102,525.66K,16.28K,+3.2%,<.01%
46138E461,PBUS,INVESCO EXCH TRADED FD TR II,1861,217,139.26K,16.24K,+13.2%,<.01%
33734Y109,FYX,FIRST TR EXCHANGE-TRADED ALP,1522,112,219.6K,16.16K,+7.9%,<.01%
81768T108,SFBS,SERVISFIRST BANCSHARES INC,8810,186,764.28K,16.14K,+2.2%,<.01%
464286707,EWQ,ISHARES INC,806,354,36.59K,16.07K,+78.3%,<.01%
53656F417,METV,LISTED FDS TR,3456,870,63.77K,16.05K,+33.6%,<.01%
05380C102,RCEL,AVITA MEDICAL INC,32515,3879,134.29K,16.02K,+13.5%,<.01%
90290T809,SDCI,USCF ETF TR,605,605,16K,16K,NEW,<.01%
69374H865,ECOW,PACER FDS TR,603,603,15.99K,15.99K,NEW,<.01%
153527106,CENT,CENTRAL GARDEN & PET CO,5655,360,250.73K,15.96K,+6.8%,<.01%
00039J764,NYM,AB ACTIVE ETFS INC,876,634,22.01K,15.93K,+262%,<.01%
G9503X103,WALD,WALDENCAST PLC,11816,9020,20.8K,15.88K,+322.6%,<.01%
63633D104,NHI,NATIONAL HEALTH INVS INC,5646,208,430.58K,15.86K,+3.8%,<.01%
89269P202,COOK,TRAEGER INC,659,201,51.95K,15.85K,+43.9%,<.01%
464287374,IGE,ISHARES TR,6077,280,341.39K,15.73K,+4.8%,<.01%
87288V101,TSSI,TSS INC DEL,8360,1278,102.82K,15.72K,+18%,<.01%
46137V852,PTH,INVESCO EXCHANGE TRADED FD T,1342,263,80.17K,15.71K,+24.4%,<.01%
G3398L118,FIHL,PELAGOS INS CAP LTD,5991,640,145.87K,15.58K,+12%,<.01%
642045108,AESI,ATLAS ENERGY SOLUTIONS INC,13610,938,226.07K,15.58K,+7.4%,<.01%
178867107,CIVB,CIVISTA BANCSHARES INC,1888,548,53.27K,15.46K,+40.9%,<.01%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,1368,1088,19.29K,15.34K,+388.6%,<.01%
78464A573,XHS,SPDR SERIES TRUST,1497,116,197.73K,15.32K,+8.4%,<.01%
33738R795,FTXR,FIRST TR EXCHANGE TRADED FD,334,334,15.22K,15.22K,NEW,<.01%
12448X201,BYRN,BYRNA TECHNOLOGIES INC,3402809,2268,22.83M,15.22K,+0.1%,<.01%
464288778,IAT,ISHARES TR,2112,241,131.39K,14.99K,+12.9%,<.01%
567908108,HZO,MARINEMAX INC,5340,408,195.54K,14.94K,+8.3%,<.01%
890516107,TR,TOOTSIE ROLL INDS INC,1783,377,70.52K,14.91K,+26.8%,<.01%
538146309,LPSN,LIVEPERSON INC,78135,7840,148.46K,14.9K,+11.2%,<.01%
464288703,ISCV,ISHARES TR,5099,188,399.36K,14.72K,+3.8%,<.01%
33734X119,FXG,FIRST TR EXCHANGE-TRADED FD,2113,234,132.3K,14.65K,+12.5%,<.01%
G4095J109,GLRE,GREENLIGHT CAP RE LTD,6579,898,106.45K,14.53K,+15.8%,<.01%
46138G664,RWJ,INVESCO EXCH TRADED FD TR II,11537,244,686.44K,14.52K,+2.2%,<.01%
G17977110,BUR,BURFORD CAPITAL LIMITED,16803,3525,68.74K,14.42K,+26.5%,<.01%
532257805,LPTH,LIGHTPATH TECHNOLOGIES INC,1052,881,17.2K,14.41K,+515.2%,<.01%
46435G532,SDG,ISHARES TR,162,161,14.49K,14.4K,+16100%,<.01%
78463X475,SPGM,SPDR INDEX SHS FDS,2451,168,210.01K,14.39K,+7.4%,<.01%
59165J105,MCBS,METROCITY BANKSHARES INC,1095,401,39.3K,14.39K,+57.8%,<.01%
97717W869,DFE,WISDOMTREE TR,555,199,39.97K,14.33K,+55.9%,<.01%
35473P645,FLEU,FRANKLIN TEMPLETON ETF TR,400,400,14.32K,14.32K,NEW,<.01%
28106W103,EDIT,EDITAS MEDICINE INC,111198,4418,360.28K,14.31K,+4.1%,<.01%
12326C105,BFST,BUSINESS FIRST BANCSHARES IN,4562,465,140.18K,14.29K,+11.3%,<.01%
104932207,BNAI,BRAND ENGAGEMENT NETWORK INC,834,834,14.27K,14.27K,NEW,<.01%
887432326,TPHD,TIMOTHY PLAN,1545,335,65.31K,14.16K,+27.7%,<.01%
31813A109,FINW,FINWISE BANCORP,986,974,14.3K,14.12K,+8116.7%,<.01%
16934Q802,CIM,CHIMERA INVT CORP,5563,1056,74.21K,14.09K,+23.4%,<.01%
72201R304,LTPZ,PIMCO ETF TR,278,278,14.07K,14.07K,NEW,<.01%
46138E800,CQQQ,INVESCO EXCH TRADED FD TR II,377,245,21.49K,13.96K,+185.6%,<.01%
36866J105,GEMI,GEMINI SPACE STA INC,3262,3262,13.9K,13.9K,NEW,<.01%
90187B804,TWO,TWO HARBORS INVENTMENT CORPO,4995,1115,61.99K,13.84K,+28.7%,<.01%
760281204,RBCAA,REPUBLIC BANCORP INC KY,1395,153,126.13K,13.83K,+12.3%,<.01%
921932794,VIOG,VANGUARD ADMIRAL FDS INC,1335,90,204.78K,13.81K,+7.2%,<.01%
13462K109,CWH,CAMPING WORLD HLDGS INC,7277,1806,55.52K,13.78K,+33%,<.01%
739650109,PROP,PRAIRIE OPER CO,23209,19092,16.75K,13.77K,+463.7%,<.01%
45409B107,QAI,NEW YORK LIFE INVESTMENTS ET,693,375,25.38K,13.73K,+117.9%,<.01%
486917107,KEEL,KEEL INFRASTRUCTURE CORP,2377,2377,13.64K,13.64K,NEW,<.01%
46435G433,SMMV,ISHARES TR,4068,296,187.27K,13.63K,+7.8%,<.01%
09661T305,BKSE,BNY MELLON ETF TRUST,167,101,22.45K,13.58K,+153%,<.01%
33738D309,FTSL,FIRST TR EXCHANGE-TRADED FD,303,303,13.56K,13.56K,NEW,<.01%
97717Y691,WCLD,WISDOMTREE TR,875,421,28.05K,13.5K,+92.7%,<.01%
46431W598,CMDY,ISHARES U S ETF TR,249,244,13.75K,13.47K,+4880%,<.01%
97717W794,DOL,WISDOMTREE TR,3612,181,268.6K,13.46K,+5.3%,<.01%
35473P819,FLCH,FRANKLIN TEMPLETON ETF TR,1025,658,20.93K,13.44K,+179.3%,<.01%
46138E644,IPKW,INVESCO EXCH TRADED FD TR II,236,236,13.29K,13.29K,NEW,<.01%
816307300,SLQT,SELECTQUOTE INC,812648,15742,683.52K,13.24K,+2%,<.01%
31983A103,FCBC,FIRST CMNTY BANKSHARES INC V,2428,298,107.86K,13.24K,+14%,<.01%
781846308,RUSHB,RUSH ENTERPRISES INC,2800,173,214.22K,13.24K,+6.6%,<.01%
887399103,MTUS,METALLUS INC,3340,707,62.42K,13.21K,+26.9%,<.01%
G33856108,GSM,FERROGLOBE PLC,7805,4154,24.82K,13.21K,+113.8%,<.01%
464286715,TUR,ISHARES INC,615,337,23.91K,13.1K,+121.2%,<.01%
71722W107,PHAT,PHATHOM PHARMACEUTICALS INC,8230,1205,89.29K,13.07K,+17.2%,<.01%
852312305,STAA,STAAR SURGICAL CO,17624,455,505.62K,13.05K,+2.7%,<.01%
374297109,GTY,GETTY RLTY CORP NEW,7800,388,260.21K,12.94K,+5.2%,<.01%
64111Q104,NTGR,NETGEAR INC,50486,554,1.18M,12.94K,+1.1%,<.01%
91388P105,ULH,UNIVERSAL LOGISTICS HLDGS IN,3953379,871,58.51M,12.89K,+0%,<.01%
863182101,STRW,STRAWBERRY FIELDS REIT INC,1655,928,22.76K,12.76K,+127.6%,<.01%
46654Q807,BBEM,J P MORGAN EXCHANGE TRADED F,159,159,12.54K,12.54K,NEW,<.01%
736508847,POR,PORTLAND GEN ELEC CO,1047258,240,54.28M,12.44K,+0%,<.01%
78464A839,MDYV,SPDR SERIES TRUST,12586,131,1.19M,12.43K,+1.1%,<.01%
00162Q338,ELFY,ALPS ETF TR,276,276,12.42K,12.42K,NEW,<.01%
46429B606,EPOL,ISHARES TR,3298,320,127.34K,12.36K,+10.7%,<.01%
803866300,SSL,SASOL LTD,34505,1250,338.84K,12.27K,+3.8%,<.01%
759910102,KRMD,KORU MEDICAL SYSTEMS INC,5680,2914,23.86K,12.24K,+105.4%,<.01%
29278D105,ENIC,ENEL CHILE SA,36060,2718,162.27K,12.23K,+8.2%,<.01%
46137V373,RSPS,INVESCO EXCHANGE TRADED FD T,5179,406,155.27K,12.17K,+8.5%,<.01%
06211J100,BFC,BANK FIRST CORP,1085,82,160.97K,12.17K,+8.2%,<.01%
45769N105,ISSC,INNOVATIVE SOLUTIONS & SUPPO,704,671,12.68K,12.08K,+2033.3%,<.01%
46434V266,ISCF,ISHARES TR,2061,278,89.21K,12.03K,+15.6%,<.01%
46641Q290,BBSC,J P MORGAN EXCHANGE TRADED F,134,130,12.31K,11.95K,+3250%,<.01%
464286756,EWD,ISHARES INC,1179,239,58.91K,11.94K,+25.4%,<.01%
68376D104,OPRT,OPORTUN FINL CORP,15523,2087,88.64K,11.92K,+15.5%,<.01%
